year,month,county,party,registered,source_url
2024,9,GARRETT,Green,13859,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HARFORD,Green,81530,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HOWARD,Green,48580,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,KENT,Green,5393,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,MONTGOMERY,Green,98743,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,PR. GEORGE'S,Green,39974,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,QUEEN ANNE'S,Green,20442,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ST. MARY'S,Green,32618,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,SOMERSET,Green,6256,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,TALBOT,Green,11652,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WASHINGTON,Green,44628,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WICOMICO,Green,24234,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WORCESTER,Green,19819,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ALLEGANY,Working Class,62,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ANNE ARUNDEL,Working Class,678,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,BALTIMORE CITY,Working Class,622,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,BALTIMORE CO.,Working Class,835,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CALVERT,Working Class,94,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CAROLINE,Working Class,40,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CARROLL,Working Class,136,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CECIL,Working Class,127,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CHARLES,Working Class,155,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,DORCHESTER,Working Class,33,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,FREDERICK,Working Class,266,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,GARRETT,Working Class,22,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HARFORD,Working Class,277,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HOWARD,Working Class,344,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,KENT,Working Class,20,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,MONTGOMERY,Working Class,992,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,PR. GEORGE'S,Working Class,956,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,QUEEN ANNE'S,Working Class,52,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ST. MARY'S,Working Class,95,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,SOMERSET,Working Class,18,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,TALBOT,Working Class,37,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WASHINGTON,Working Class,135,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WICOMICO,Working Class,115,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WORCESTER,Working Class,55,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ALLEGANY,Unaffiliated,272,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ANNE ARUNDEL,Unaffiliated,2538,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,BALTIMORE CITY,Unaffiliated,1263,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,BALTIMORE CO.,Unaffiliated,2710,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CALVERT,Unaffiliated,460,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CAROLINE,Unaffiliated,129,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CARROLL,Unaffiliated,845,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CECIL,Unaffiliated,485,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CHARLES,Unaffiliated,454,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,DORCHESTER,Unaffiliated,112,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,FREDERICK,Unaffiliated,1270,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,GARRETT,Unaffiliated,111,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HARFORD,Unaffiliated,1295,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HOWARD,Unaffiliated,976,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,KENT,Unaffiliated,73,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,MONTGOMERY,Unaffiliated,2486,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,PR. GEORGE'S,Unaffiliated,1645,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,QUEEN ANNE'S,Unaffiliated,238,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ST. MARY'S,Unaffiliated,513,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,SOMERSET,Unaffiliated,76,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,TALBOT,Unaffiliated,175,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WASHINGTON,Unaffiliated,661,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WICOMICO,Unaffiliated,389,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WORCESTER,Unaffiliated,247,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ALLEGANY,Other,54,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ANNE ARUNDEL,Other,455,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,BALTIMORE CITY,Other,701,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,BALTIMORE CO.,Other,675,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CALVERT,Other,67,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CAROLINE,Other,25,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CARROLL,Other,132,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CECIL,Other,72,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,CHARLES,Other,103,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,DORCHESTER,Other,15,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,FREDERICK,Other,224,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,GARRETT,Other,20,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HARFORD,Other,158,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,HOWARD,Other,244,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,KENT,Other,16,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,MONTGOMERY,Other,783,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,PR. GEORGE'S,Other,612,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,QUEEN ANNE'S,Other,40,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,ST. MARY'S,Other,64,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,SOMERSET,Other,16,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,TALBOT,Other,24,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WASHINGTON,Other,128,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WICOMICO,Other,63,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,9,WORCESTER,Other,41,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_09.pdf
2024,10,ALLEGANY,Democratic,10907,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ANNE ARUNDEL,Democratic,174740,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CITY,Democratic,301169,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CO.,Democratic,309642,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CALVERT,Democratic,23698,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CAROLINE,Democratic,5998,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CARROLL,Democratic,33450,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CECIL,Democratic,19225,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CHARLES,Democratic,76235,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,DORCHESTER,Democratic,9627,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,FREDERICK,Democratic,79406,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,GARRETT,Democratic,3478,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HARFORD,Democratic,64869,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HOWARD,Democratic,124288,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,KENT,Democratic,5756,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,MONTGOMERY,Democratic,410090,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,PR. GEORGE'S,Democratic,459608,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,QUEEN ANNE'S,Democratic,11265,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ST. MARY'S,Democratic,25107,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,SOMERSET,Democratic,5374,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,TALBOT,Democratic,10633,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WASHINGTON,Democratic,30869,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WICOMICO,Democratic,26175,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WORCESTER,Democratic,13714,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ALLEGANY,Republican,120,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ANNE ARUNDEL,Republican,1630,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CITY,Republican,1313,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CO.,Republican,2325,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CALVERT,Republican,249,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CAROLINE,Republican,75,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CARROLL,Republican,378,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CECIL,Republican,311,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CHARLES,Republican,405,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,DORCHESTER,Republican,62,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,FREDERICK,Republican,810,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,GARRETT,Republican,50,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HARFORD,Republican,708,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HOWARD,Republican,1051,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,KENT,Republican,56,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,MONTGOMERY,Republican,4615,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,PR. GEORGE'S,Republican,2361,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,QUEEN ANNE'S,Republican,109,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ST. MARY'S,Republican,272,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,SOMERSET,Republican,30,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,TALBOT,Republican,89,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WASHINGTON,Republican,307,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WICOMICO,Republican,257,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WORCESTER,Republican,131,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ALLEGANY,Green,23301,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ANNE ARUNDEL,Green,130719,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CITY,Green,29470,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CO.,Green,140636,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CALVERT,Green,28750,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CAROLINE,Green,10981,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CARROLL,Green,64648,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CECIL,Green,35526,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CHARLES,Green,23640,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,DORCHESTER,Green,9564,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,FREDERICK,Green,69543,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,GARRETT,Green,13993,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HARFORD,Green,82006,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HOWARD,Green,48942,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,KENT,Green,5459,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,MONTGOMERY,Green,100358,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,PR. GEORGE'S,Green,40765,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,QUEEN ANNE'S,Green,20593,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ST. MARY'S,Green,33146,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,SOMERSET,Green,6279,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,TALBOT,Green,11728,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WASHINGTON,Green,45118,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WICOMICO,Green,24553,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WORCESTER,Green,19977,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ALLEGANY,Working Class,67,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ANNE ARUNDEL,Working Class,802,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CITY,Working Class,758,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CO.,Working Class,979,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CALVERT,Working Class,112,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CAROLINE,Working Class,44,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CARROLL,Working Class,145,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CECIL,Working Class,145,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CHARLES,Working Class,185,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,DORCHESTER,Working Class,34,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,FREDERICK,Working Class,312,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,GARRETT,Working Class,25,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HARFORD,Working Class,326,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HOWARD,Working Class,397,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,KENT,Working Class,23,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,MONTGOMERY,Working Class,1251,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,PR. GEORGE'S,Working Class,1178,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,QUEEN ANNE'S,Working Class,58,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ST. MARY'S,Working Class,116,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,SOMERSET,Working Class,21,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,TALBOT,Working Class,40,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WASHINGTON,Working Class,163,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WICOMICO,Working Class,135,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WORCESTER,Working Class,64,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ALLEGANY,Unaffiliated,278,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ANNE ARUNDEL,Unaffiliated,2539,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CITY,Unaffiliated,1278,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CO.,Unaffiliated,2737,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CALVERT,Unaffiliated,457,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CAROLINE,Unaffiliated,128,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CARROLL,Unaffiliated,863,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CECIL,Unaffiliated,486,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CHARLES,Unaffiliated,456,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,DORCHESTER,Unaffiliated,116,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,FREDERICK,Unaffiliated,1276,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,GARRETT,Unaffiliated,107,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HARFORD,Unaffiliated,1295,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HOWARD,Unaffiliated,975,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,KENT,Unaffiliated,72,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,MONTGOMERY,Unaffiliated,2535,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,PR. GEORGE'S,Unaffiliated,1668,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,QUEEN ANNE'S,Unaffiliated,239,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ST. MARY'S,Unaffiliated,528,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,SOMERSET,Unaffiliated,78,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,TALBOT,Unaffiliated,179,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WASHINGTON,Unaffiliated,667,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WICOMICO,Unaffiliated,389,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WORCESTER,Unaffiliated,248,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ALLEGANY,Other,56,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ANNE ARUNDEL,Other,470,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CITY,Other,739,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,BALTIMORE CO.,Other,713,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CALVERT,Other,64,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CAROLINE,Other,26,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CARROLL,Other,139,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CECIL,Other,72,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,CHARLES,Other,112,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,DORCHESTER,Other,16,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,FREDERICK,Other,232,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,GARRETT,Other,18,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HARFORD,Other,162,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,HOWARD,Other,264,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,KENT,Other,14,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,MONTGOMERY,Other,877,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,PR. GEORGE'S,Other,645,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,QUEEN ANNE'S,Other,45,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,ST. MARY'S,Other,66,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,SOMERSET,Other,17,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,TALBOT,Other,24,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WASHINGTON,Other,127,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WICOMICO,Other,68,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,10,WORCESTER,Other,42,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_10.pdf
2024,11,ALLEGANY,Democratic,11024,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,ANNE ARUNDEL,Democratic,176289,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,BALTIMORE CITY,Democratic,305040,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,BALTIMORE CO.,Democratic,312143,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,CALVERT,Democratic,23957,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,CAROLINE,Democratic,6050,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,CARROLL,Democratic,33671,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,CECIL,Democratic,19387,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,CHARLES,Democratic,77233,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,DORCHESTER,Democratic,9678,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,FREDERICK,Democratic,80026,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,GARRETT,Democratic,3500,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,HARFORD,Democratic,65362,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,HOWARD,Democratic,125176,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,KENT,Democratic,5779,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,MONTGOMERY,Democratic,414121,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,PR. GEORGE'S,Democratic,463995,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,QUEEN ANNE'S,Democratic,11314,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,ST. MARY'S,Democratic,25490,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,SOMERSET,Democratic,5410,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
2024,11,TALBOT,Democratic,10757,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_11.pdf
